ID,LON_LAT,frname,year,month,month_str,area_sum,count_fires,count_roads,MO_population,aspect,veg_category,7_days_SUM_APCP,kpo,7_days_AVG_RH,7_days_AVG_TMP,7_days_AVG_WIND_SPEED,dist_to_rivers,dist_to_railway,dist_to_roads,elevation
144,103.0 53.0,Черемховское,2022,9,сентябрь,20.0,1,1,9.2764585957,145.2039794922,Редколесье,5.7,157.0583256606,75.590625,15.71625,3.1875,15.2608341608,12.5360931371,1.502904348,520.6595744681
148,103.0 53.0,Черемховское,2024,4,апрель,453.0,3,2,9.2764585957,294.4268415033,Поля,57.5,28.5902701363,93.0322916667,4.2945833333,3.1541666667,15.2608341608,12.5360931371,1.502904348,520.6595744681
149,103.0 53.0,Черемховское,2024,5,май,164.0,4,3,9.2764585957,116.1542733322,Редколесье,50.9,1428.8188124776,68.43984375,13.79875,3.834375,15.2608341608,12.5360931371,1.502904348,520.6595744681
150,103.0 53.0,Черемховское,2024,8,август,20.0,1,1,9.2764585957,94.4608459473,Поля,81.7,607.6232507195,80.096875,25.6025,3.525,15.2608341608,12.5360931371,1.502904348,520.6595744681
151,103.0 53.5,Черемховское,2010,5,май,69.0,1,1,9.295758,358.5311889648,Поля,41.6,3.2547660406,88.1520833333,4.866,3.2008580656,39.8654893966,9.6981913015,2.0943930216,523.4
152,103.0 53.5,Черемховское,2011,4,апрель,83.0,1,1,9.295758,27.8972702026,Поля,7.5,393.9828021938,69.5125,10.9525,2.7875,39.8654893966,9.6981913015,2.0943930216,523.4
153,103.0 53.5,Черемховское,2017,4,апрель,395.0,1,1,9.295758,8.5307693481,Поля,5.8,803.9211509403,59.3625,11.84,2.7375,39.8654893966,9.6981913015,2.0943930216,523.4
154,103.0 53.5,Черемховское,2023,4,апрель,317.0,1,1,9.295758,280.6196594238,Пастбища,6.1,55.9048812788,67.4625,3.905,3.3875,39.8654893966,9.6981913015,2.0943930216,523.4
155,103.0 53.5,Черемховское,2024,5,май,41.0,1,1,9.295758,298.7398071289,Пастбища,14.8,271.147782973,72.675,11.885,3.4125,39.8654893966,9.6981913015,2.0943930216,523.4
156,103.5 51.5,Слюдянское,2010,4,апрель,57.0,1,1,9.325811,127.8400192261,Редколесье,39.6,65.1846171551,90.1125,0.08425,3.3712010899,18.3180527856,4.3820752297,2.4848847778,681.4117647059
157,103.5 51.5,Слюдянское,2011,4,апрель,504.0,3,1,9.325811,155.018018013,Редколесье,39.7,134.9662686338,86.565625,1.1608333333,3.2625,18.3180527856,4.3820752297,2.4848847778,681.4117647059
158,103.5 51.5,Слюдянское,2012,7,июль,36.0,1,1,9.325811,169.9456634521,Смешанный лес,48.2,130.6059948284,85.259375,16.46375,2.1375,18.3180527856,4.3820752297,2.4848847778,681.4117647059
159,103.5 51.5,Слюдянское,2013,4,апрель,113.0,3,3,9.325811,85.2333447941,Редколесье,55.8,217.4726831126,87.3416666667,8.0083333333,2.3875,18.3180527856,4.3820752297,2.4848847778,681.4117647059
160,103.5 51.5,Слюдянское,2014,4,апрель,1112.0,5,3,9.325811,86.9083690479,Редколесье,119.71,967.8806324056,77.356875,7.20475,3.02,18.3180527856,4.3820752297,2.4848847778,681.4117647059
161,103.5 51.5,Слюдянское,2014,5,май,56.0,1,1,9.325811,113.8421020508,Редколесье,15.2,49.1285896161,75.14375,7.885,2.9625,18.3180527856,4.3820752297,2.4848847778,681.4117647059
162,103.5 51.5,Слюдянское,2015,4,апрель,773.0,4,2,9.325811,117.4619860342,Поля,79.6,155.5226706549,93.1453125,-0.22625,3.15,18.3180527856,4.3820752297,2.4848847778,681.4117647059
163,103.5 51.5,Слюдянское,2015,5,май,310.0,1,1,9.325811,229.9697418213,Редколесье,24.2,118.1630361848,71.49375,5.225,3.0625,18.3180527856,4.3820752297,2.4848847778,681.4117647059
164,103.5 51.5,Слюдянское,2016,5,май,44.0,1,1,9.325811,166.7068481445,Поля,16.7,273.7304752255,65.409375,8.63375,2.7625,18.3180527856,4.3820752297,2.4848847778,681.4117647059
165,103.5 51.5,Слюдянское,2017,4,апрель,126.0,3,3,9.325811,94.3696247932,Редколесье,110.4,15.8655005036,95.271875,1.2645833333,3.1791666667,18.3180527856,4.3820752297,2.4848847778,681.4117647059
166,103.5 51.5,Слюдянское,2017,6,июнь,94.0,2,2,9.325811,113.6857910156,Поля,21.2,497.4888731734,49.746875,26.7625,3.1375,18.3180527856,4.3820752297,2.4848847778,681.4117647059
169,103.5 51.5,Слюдянское,2020,4,апрель,20.0,1,1,9.325811,131.2662200928,Редколесье,17.2,97.7722135842,69.5375,6.4675,3.5375,18.3180527856,4.3820752297,2.4848847778,681.4117647059
170,103.5 51.5,Слюдянское,2021,8,август,28.0,1,1,9.325811,89.1117630005,Лиственный лес,80.5,40.2046260698,83.840625,20.18375,2.6375,18.3180527856,4.3820752297,2.4848847778,681.4117647059
172,103.5 51.5,Слюдянское,2022,5,май,286.0,1,1,9.325811,101.8192977905,Редколесье,23.6,489.9933634973,65.88125,8.20875,3.2625,18.3180527856,4.3820752297,2.4848847778,681.4117647059
173,103.5 51.5,Слюдянское,2022,7,июль,20.0,1,1,9.325811,41.2482719421,Поля,82.5,77.8381098435,81.378125,18.14,2.2,18.3180527856,4.3820752297,2.4848847778,681.4117647059
175,103.5 52.0,Слюдянское,2011,4,апрель,60.0,1,1,9.325811,202.9360351562,Редколесье,7.3,144.6006735705,85.6020833333,4.4491666667,3.0875,1.7106667762,26.7489908458,5.180547332,838.1
177,103.5 52.0,Слюдянское,2013,5,май,28.0,1,1,9.325811,216.9398193359,Редколесье,3.2,254.7831178348,62.2109375,16.7725,2.99375,1.7106667762,26.7489908458,5.180547332,838.1
178,103.5 52.0,Слюдянское,2014,5,май,430.0,1,1,9.325811,192.652557373,Лиственный лес,17.5,716.7024056194,57.2802083333,13.6704166667,2.8958333333,1.7106667762,26.7489908458,5.180547332,838.1
179,103.5 52.0,Слюдянское,2015,4,апрель,589.0,1,1,9.325811,203.578414917,Лиственный лес,13.6,50.4299497789,92.70625,1.558125,2.73125,1.7106667762,26.7489908458,5.180547332,838.1
180,103.5 52.0,Слюдянское,2015,6,июнь,22.0,1,1,9.325811,211.6275177002,Редколесье,3.1,334.5779448172,49.153125,27.44,3.0375,1.7106667762,26.7489908458,5.180547332,838.1
182,103.5 52.0,Слюдянское,2017,6,июнь,326.0,1,1,9.325811,192.9595947266,Пастбища,0.9,1799.3228844834,50.753125,27.3133333333,2.7291666667,1.7106667762,26.7489908458,5.180547332,838.1
183,103.5 52.0,Слюдянское,2023,4,апрель,166.0,1,1,9.325811,54.2355575562,Кустарники,17.4,4.1925725977,93.590625,1.465,2.9,1.7106667762,26.7489908458,5.180547332,838.1
184,103.5 52.0,Усольское,2010,5,май,400.0,1,1,20.976861,317.8803710938,Редколесье,2.1,425.6758667056,46.6739583333,19.76125,2.423334486,21.318241849,39.570418929,11.4108335709,726.6818181818
185,103.5 52.0,Усольское,2010,6,июнь,330.0,2,2,20.976861,140.0680007935,Редколесье,7.2,1557.6461877344,46.3895833333,23.283875,2.6135680052,21.318241849,39.570418929,11.4108335709,726.6818181818
186,103.5 52.0,Усольское,2011,4,апрель,64.0,2,1,20.976861,202.5747680664,Редколесье,16.9,106.8014131002,85.6020833333,4.4491666667,3.0875,21.318241849,39.570418929,11.4108335709,726.6818181818
187,103.5 52.0,Усольское,2011,6,июнь,1124.0,3,2,20.976861,94.139688666,Кустарники,17.5,2200.983007728,45.109375,27.6916666667,2.5875,21.318241849,39.570418929,11.4108335709,726.6818181818
188,103.5 52.0,Усольское,2011,8,август,36.0,1,1,20.976861,179.0530395508,Пастбища,4.0,555.200940477,69.325,22.6325,2.7875,21.318241849,39.570418929,11.4108335709,726.6818181818
189,103.5 52.0,Усольское,2013,4,апрель,38.0,1,1,20.976861,124.0193481445,Редколесье,18.7,210.9066211108,81.48125,12.35375,2.2,21.318241849,39.570418929,11.4108335709,726.6818181818
190,103.5 52.0,Усольское,2013,5,май,20.0,1,1,20.976861,17.138885498,Редколесье,16.9,311.6339019112,62.2109375,16.7725,2.99375,21.318241849,39.570418929,11.4108335709,726.6818181818
191,103.5 52.0,Усольское,2014,4,апрель,569.0,1,1,20.976861,192.319442749,Редколесье,1.34,196.8655525651,69.565625,16.10375,2.35,21.318241849,39.570418929,11.4108335709,726.6818181818
192,103.5 52.0,Усольское,2015,4,апрель,56.0,1,1,20.976861,339.3410949707,Редколесье,21.9,0.9377949435,92.70625,1.558125,2.73125,21.318241849,39.570418929,11.4108335709,726.6818181818
193,103.5 52.0,Усольское,2015,7,июль,78.0,1,1,20.976861,42.3458061218,Хвойный лес,6.5,1179.5460624201,58.8322916667,25.1795833333,2.6708333333,21.318241849,39.570418929,11.4108335709,726.6818181818
194,103.5 52.0,Усольское,2015,8,август,66.0,1,1,20.976861,328.7490539551,Хвойный лес,29.2,1552.130786984,65.2302083333,28.0058333333,2.5875,21.318241849,39.570418929,11.4108335709,726.6818181818
195,103.5 52.0,Усольское,2016,5,май,66.0,1,1,20.976861,235.4691772461,Редколесье,17.9,410.3304636065,52.909375,15.04375,3.2125,21.318241849,39.570418929,11.4108335709,726.6818181818
196,103.5 52.0,Усольское,2016,6,июнь,20.0,1,1,20.976861,8.7461624146,Поля,23.9,459.4486515436,63.7625,24.78125,2.6375,21.318241849,39.570418929,11.4108335709,726.6818181818
197,103.5 52.0,Усольское,2017,5,май,92.0,1,1,20.976861,335.5907287598,Кустарники,22.4,424.6938625681,60.840625,17.96625,2.825,21.318241849,39.570418929,11.4108335709,726.6818181818
198,103.5 52.0,Усольское,2017,7,июль,22.0,1,1,20.976861,71.1977767944,Пастбища,24.4,309.7836786225,62.778125,31.3025,2.55,21.318241849,39.570418929,11.4108335709,726.6818181818
200,103.5 52.0,Усольское,2022,10,октябрь,44.0,1,1,20.976861,18.00415802,Редколесье,8.6,37.8141534045,86.665625,4.94375,2.3625,21.318241849,39.570418929,11.4108335709,726.6818181818
201,103.5 52.0,Шелеховское,2011,7,июль,37.0,1,1,32.056492,189.8010864258,Редколесье,15.2,1346.5179222176,63.534375,24.08,2.5,5.5796376934000005,17.1859994131,12.2153191593,778.0769230769
202,103.5 52.0,Шелеховское,2011,8,август,36.0,1,1,32.056492,157.0085296631,Редколесье,4.0,555.200940477,69.325,22.6325,2.7875,5.5796376934000005,17.1859994131,12.2153191593,778.0769230769
204,103.5 52.0,Шелеховское,2014,5,май,660.0,2,1,32.056492,140.9474868774,Лиственный лес,29.4,1020.0142775324,57.2802083333,13.6704166667,2.8958333333,5.5796376934000005,17.1859994131,12.2153191593,778.0769230769
205,103.5 52.0,Шелеховское,2014,9,сентябрь,20.0,1,1,32.056492,159.1022338867,Редколесье,25.0,215.566698467,74.15,13.82375,2.5625,5.5796376934000005,17.1859994131,12.2153191593,778.0769230769
206,103.5 52.0,Шелеховское,2014,10,октябрь,42.0,1,1,32.056492,308.6597900391,Редколесье,12.7,60.0816665374,74.984375,8.9825,2.1125,5.5796376934000005,17.1859994131,12.2153191593,778.0769230769
207,103.5 52.0,Шелеховское,2015,8,август,111.0,2,1,32.056492,72.3819484711,Хвойный лес,38.7,1790.1734728217,65.2302083333,28.0058333333,2.5875,5.5796376934000005,17.1859994131,12.2153191593,778.0769230769
208,103.5 52.0,Шелеховское,2017,6,июнь,198.0,2,2,32.056492,309.9678344727,Редколесье,9.3,1150.5715492855,50.753125,27.3133333333,2.7291666667,5.5796376934000005,17.1859994131,12.2153191593,778.0769230769
210,103.5 52.0,Шелеховское,2020,4,апрель,339.0,1,1,32.056492,170.9524230957,Редколесье,6.5,120.0282858766,64.41875,12.61,3.075,5.5796376934000005,17.1859994131,12.2153191593,778.0769230769
211,103.5 52.5,Кировское,2012,4,апрель,20.0,1,1,7.181975,265.8363647461,Поля,30.2,52.0956551069,80.734375,4.00375,4.975,9.0813365317,9.805041544,1.440838758,458.0
212,103.5 52.5,Сосновское военное,2013,5,май,65.0,1,1,20.976861,306.8699035645,Поля,6.2,263.5955482478,56.976875,17.3460833333,4.03,12.5441718382,16.1357525587,0.7962232781,514.0
213,103.5 52.5,Сосновское военное,2014,4,апрель,20.0,1,1,20.976861,236.0035400391,Редколесье,1.44,197.3100674184,76.0222098214,12.7526785714,2.6464285714,12.5441718382,16.1357525587,0.7962232781,514.0
214,103.5 52.5,Усольское,2010,4,апрель,1113.0,9,7,64.1242332601,9.9655775629,Редколесье,162.27,580.3990992911,86.9795138889,4.6899166667,3.3710868387,9.9018063188,19.3117304969,2.0800304934,483.6322869955
215,103.5 52.5,Усольское,2010,5,май,16121.0,16,6,64.1242332601,138.2131065234,Редколесье,300.6,6570.5416507455,68.783296131,13.9215502232,2.9584687331,9.9018063188,19.3117304969,2.0800304934,483.6322869955
216,103.5 52.5,Усольское,2010,6,июнь,727.0,5,4,64.1242332601,298.9634539857,Редколесье,25.5,4604.6123724569,49.2675,24.9571,2.7401742482,9.9018063188,19.3117304969,2.0800304934,483.6322869955
217,103.5 52.5,Усольское,2010,10,октябрь,159.0,3,2,64.1242332601,31.2094070915,Поля,25.02,139.847709524,81.1002314815,6.7449305556,2.2712065504,9.9018063188,19.3117304969,2.0800304934,483.6322869955
218,103.5 52.5,Усольское,2011,4,апрель,613.0,8,6,64.1242332601,149.9913446014,Редколесье,44.0,1638.95621672,70.584375,10.82875,3.2125,9.9018063188,19.3117304969,2.0800304934,483.6322869955
219,103.5 52.5,Усольское,2011,5,май,3075.0,15,5,64.1242332601,104.2516578278,Редколесье,156.9,10108.2477200332,55.1808333333,16.18025,3.7791666667,9.9018063188,19.3117304969,2.0800304934,483.6322869955
222,103.5 52.5,Усольское,2011,9,сентябрь,130.0,1,1,64.1242332601,27.950969696,Редколесье,0.0,1138.0747803575,64.65,19.0825,2.0875,9.9018063188,19.3117304969,2.0800304934,483.6322869955
223,103.5 52.5,Усольское,2011,10,октябрь,2146.0,6,4,64.1242332601,77.6899552309,Редколесье,80.2,943.7200330659,76.9104166667,12.7377083333,2.35625,9.9018063188,19.3117304969,2.0800304934,483.6322869955
224,103.5 52.5,Усольское,2012,5,май,11658.0,13,5,64.1242332601,53.9392252774,Редколесье,70.6,9771.5999231906,59.6019230769,16.7911538462,4.1326923077,9.9018063188,19.3117304969,2.0800304934,483.6322869955
225,103.5 52.5,Усольское,2012,7,июль,20.0,1,1,64.1242332601,40.4860115051,Редколесье,3.9,2437.750406432,50.1625,26.70875,3.2125,9.9018063188,19.3117304969,2.0800304934,483.6322869955
226,103.5 52.5,Усольское,2012,8,август,22.0,1,1,64.1242332601,229.4671630859,Поля,20.1,98.1288377576,77.334375,25.19,2.8875,9.9018063188,19.3117304969,2.0800304934,483.6322869955
227,103.5 52.5,Усольское,2013,4,апрель,7661.0,16,7,64.1242332601,57.0129313445,Редколесье,135.2,1501.0220563086,84.216015625,7.783125,2.99921875,9.9018063188,19.3117304969,2.0800304934,483.6322869955
228,103.5 52.5,Усольское,2013,5,май,1590.0,14,6,64.1242332601,95.2899608676,Поля,116.1,5364.356325907,56.976875,17.3460833333,4.03,9.9018063188,19.3117304969,2.0800304934,483.6322869955
229,103.5 52.5,Усольское,2013,6,июнь,42.0,2,2,64.1242332601,153.7328033447,Редколесье,12.5,1956.9560364087,58.4421875,24.534375,3.225,9.9018063188,19.3117304969,2.0800304934,483.6322869955
230,103.5 52.5,Усольское,2014,4,апрель,67828.0,27,9,64.1242332601,24.2052897179,Редколесье,163.34,6417.3254367174,76.0222098214,12.7526785714,2.6464285714,9.9018063188,19.3117304969,2.0800304934,483.6322869955
231,103.5 52.5,Усольское,2014,5,май,3050.0,5,4,64.1242332601,63.164478229,Редколесье,65.4,4839.2097877585,51.94125,16.1475,3.5475,9.9018063188,19.3117304969,2.0800304934,483.6322869955
232,103.5 52.5,Усольское,2014,6,июнь,20.0,1,1,64.1242332601,350.537689209,Лиственный лес,32.2,201.4419553428,64.25,20.835,4.0625,9.9018063188,19.3117304969,2.0800304934,483.6322869955
233,103.5 52.5,Усольское,2014,8,август,28.0,1,1,64.1242332601,34.1144714355,Редколесье,0.6,715.095568632,58.35625,31.06,2.5875,9.9018063188,19.3117304969,2.0800304934,483.6322869955
234,103.5 52.5,Усольское,2014,9,сентябрь,3937.0,5,3,64.1242332601,75.4814253004,Редколесье,37.2,1174.683704011,70.109375,14.44025,2.815,9.9018063188,19.3117304969,2.0800304934,483.6322869955
235,103.5 52.5,Усольское,2014,10,октябрь,1038.0,9,6,64.1242332601,81.1516147575,Редколесье,34.2,1256.2774978089,70.3743055556,10.5947222222,2.5763888889,9.9018063188,19.3117304969,2.0800304934,483.6322869955
236,103.5 52.5,Усольское,2015,4,апрель,1279.0,8,5,64.1242332601,106.5496821158,Редколесье,33.5,492.306386711,86.0759114583,4.77515625,3.2328125,9.9018063188,19.3117304969,2.0800304934,483.6322869955
237,103.5 52.5,Усольское,2015,5,май,422.0,4,3,64.1242332601,80.9649380931,Пастбища,15.9,5039.4093609099,46.778125,17.0884375,3.425,9.9018063188,19.3117304969,2.0800304934,483.6322869955
238,103.5 52.5,Усольское,2015,6,июнь,36.0,1,1,64.1242332601,288.4349365234,Редколесье,5.8,329.7841427083,51.425,26.74625,3.325,9.9018063188,19.3117304969,2.0800304934,483.6322869955
239,103.5 52.5,Усольское,2015,7,июль,56.0,1,1,64.1242332601,355.1008911133,Лиственный лес,12.2,210.7718457519,63.334375,26.84375,3.2875,9.9018063188,19.3117304969,2.0800304934,483.6322869955
240,103.5 52.5,Усольское,2015,10,октябрь,768.0,4,4,64.1242332601,60.381277678,Лиственный лес,18.3,907.6465435575,74.2859375,12.23,2.415625,9.9018063188,19.3117304969,2.0800304934,483.6322869955
241,103.5 52.5,Усольское,2016,4,апрель,423.0,3,3,64.1242332601,236.7209425966,Редколесье,27.0,266.443559856,80.1354166667,6.5929166667,3.2708333333,9.9018063188,19.3117304969,2.0800304934,483.6322869955
242,103.5 52.5,Усольское,2016,5,май,3209.0,8,6,64.1242332601,146.2398566232,Редколесье,54.0,5270.1254846039,44.187890625,17.23078125,4.0484375,9.9018063188,19.3117304969,2.0800304934,483.6322869955
